2.17836,71346303,0.0904729
2.17836,71339686,0.0904741
2.17836,71346303,0.0904729
2.17836,71339686,0.0904741
2.45068,69899293,0.09788569999999999
2.45068,69901511,0.0978874
2.45068,69899293,0.09788569999999999
2.45068,69901511,0.0978874
2.97589,68903965,0.1122148
2.97589,68897696,0.11222069999999999
2.97589,68903965,0.1122148
2.97589,68897696,0.11222069999999999
4.74704,68077943,0.143581
4.74704,68042683,0.1435898
4.74704,68077943,0.143581
4.74704,68042683,0.1435898
2.19367,70698077,0.091431
2.19367,70721206,0.0914291
2.19367,70698077,0.091431
2.19367,70721206,0.0914291
2.46599,69369352,0.0988285
2.46599,69372893,0.09883159999999999
2.46599,69369352,0.0988285
2.46599,69372893,0.09883159999999999
2.99119,68417466,0.1131544
2.99119,68391892,0.1131622
2.99119,68417466,0.1131544
2.99119,68391892,0.1131622
4.76235,67593985,0.1445221
4.76235,67574933,0.1445273
4.76235,67593985,0.1445221
4.76235,67574933,0.1445273
2.22893,70219625,0.0932802
2.22893,70214381,0.0932827
2.22893,70219625,0.0932802
2.22893,70214381,0.0932827
2.50125,69087211,0.1006447
2.50125,69075929,0.10064640000000001
2.50125,69087211,0.1006447
2.50125,69075929,0.10064640000000001
3.02645,68165484,0.11496719999999999
3.02645,68154674,0.1149709
3.02645,68165484,0.11496719999999999
3.02645,68154674,0.1149709
4.79761,67380837,0.14633
4.79761,67356621,0.1463369
4.79761,67380837,0.14633
4.79761,67356621,0.1463369
2.39186,69566869,0.0985036
2.39186,69603800,0.09849569999999999
2.39186,69566869,0.0985036
2.39186,69603800,0.09849569999999999
2.66418,68725369,0.1058331
2.66418,68669045,0.1058481
2.66418,68725369,0.1058331
2.66418,68669045,0.1058481
3.18938,67903458,0.12015039999999999
3.18938,67879714,0.12015769999999999
3.18938,67903458,0.12015039999999999
3.18938,67879714,0.12015769999999999
4.96054,67163778,0.15152380000000001
4.96054,67134307,0.1515321
4.96054,67163778,0.15152380000000001
4.96054,67134307,0.1515321
2.19246,64936290,0.09232950000000001
2.19246,64902645,0.0923405
2.19246,64936290,0.09232950000000001
2.19246,64902645,0.0923405
2.46478,63582525,0.0997776
2.46478,63594937,0.0997789
2.46478,63582525,0.0997776
2.46478,63594937,0.0997789
2.98998,62592182,0.11414690000000001
2.98998,62602803,0.11414550000000001
2.98998,62592182,0.11414690000000001
2.98998,62602803,0.11414550000000001
4.76114,61786425,0.1455428
4.76114,61776087,0.1455465
4.76114,61786425,0.1455428
4.76114,61776087,0.1455465
2.20776,64231651,0.0933408
2.20776,64254430,0.0933382
2.20776,64231651,0.0933408
2.20776,64254430,0.0933382
2.48008,63020744,0.10076470000000001
2.48008,62987237,0.1007769
2.48008,63020744,0.10076470000000001
2.48008,62987237,0.1007769
3.00528,62069367,0.11513
3.00528,62099232,0.11512359999999999
3.00528,62069367,0.11513
3.00528,62099232,0.11512359999999999
4.77644,61286804,0.1465251
4.77644,61274630,0.14652880000000001
4.77644,61286804,0.1465251
4.77644,61274630,0.14652880000000001
2.24302,63760007,0.09523870000000001
2.24302,63715588,0.0952511
2.24302,63760007,0.09523870000000001
2.24302,63715588,0.0952511
2.51534,62693974,0.1026384
2.51534,62662218,0.1026464
2.51534,62693974,0.1026384
